ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
986,12.857645184135976,1,0.139484292,2,94.312,5,1985,1,2,3,2516.724
1069,5.63,1,0.024536636,1,106.1306,6,2004,2,1,1,2090.612
1017,19.2,1,0.085296625,2,153.4314,3,2009,1,2,2,1861.5768
804,12.857645184135976,0,0.080649685,1,189.9846,5,1985,1,2,3,6114.7072
157,6.695,0,0.0,1,219.4456,8,1997,2,0,1,3094.6384
698,15.75,0,0.054930533,2,194.4452,8,1997,2,0,1,5089.3752
643,12.5,0,0.031097948,1,103.899,9,1999,1,0,1,1960.781
919,21.25,0,0.016735879,1,185.2608,0,1998,2,2,0,183.7608
1456,12.857645184135976,0,0.134418705,2,99.67,5,1985,1,2,3,2596.62
1379,18.85,0,0.168266556,2,195.5136,3,2009,1,2,2,1749.7224
1353,20.1,0,0.034646067,2,120.6782,6,2004,2,1,1,1310.9602
1453,11.395,0,0.021639678,2,150.1708,9,1999,1,0,1,2708.4744
896,9.3,0,0.11144608,1,64.6826,7,2002,2,1,1,1097.9042
1344,12.857645184135976,0,0.013956116,2,222.3746,5,1985,1,2,3,5609.365
1436,12.8,0,0.152377658,2,108.1938,0,1998,2,2,0,428.7752
1086,6.8,0,0.037465846,2,47.5034,1,1987,0,2,1,534.6374
1478,12.857645184135976,0,0.020876485,2,133.7942,5,1985,1,2,3,1722.4246
723,15.0,1,0.0268952,2,220.3456,7,2002,2,1,1,1989.4104
945,19.85,1,0.081916124,1,167.6816,2,2007,2,1,1,1845.5976
130,7.85,0,0.163233667,0,144.6444,9,1999,1,0,1,2467.4548
1212,20.2,1,0.121748174,1,96.9752,3,2009,1,2,2,1725.7536
32,11.85,0,0.132939639,2,98.0726,7,2002,2,1,1,1761.7068
632,6.135,1,0.079327367,2,152.8366,8,1997,2,0,1,2871.5954
1123,9.0,0,0.065194971,1,177.737,1,1987,0,2,1,2117.244
1202,17.5,0,0.026248606,1,255.1356,3,2009,1,2,2,3815.034
382,12.15,0,0.131921819,1,246.346,2,2007,2,1,1,739.038
396,11.0,1,0.0,1,155.263,9,1999,1,0,1,625.852
359,17.5,0,0.026865809,1,261.691,6,2004,2,1,1,4207.856
981,12.857645184135976,1,0.046544984,1,172.0422,5,1985,1,2,3,4828.3816
73,12.857645184135976,0,0.092241348,2,75.867,5,1985,1,2,3,2450.144
771,17.5,0,0.052740763,1,103.799,2,2007,2,1,1,1135.189
355,12.857645184135976,0,0.0,1,119.8124,5,1985,1,2,3,1659.1736
19,10.6,0,0.056748659,2,233.6642,1,1987,0,2,1,3950.1914
536,7.145,0,0.017822936,1,161.3578,7,2002,2,1,1,1123.2046
868,12.857645184135976,0,0.017659068,2,175.9686,5,1985,1,2,3,5866.3638
1252,20.7,1,0.07929647,2,97.2042,8,1997,2,0,1,1686.4714
415,12.857645184135976,1,0.007006883,1,173.5738,5,1985,1,2,3,1216.4166
1202,17.5,0,0.026195131,1,252.6356,7,2002,2,1,1,2543.356
1170,17.7,1,0.042542484,1,161.921,9,1999,1,0,1,2120.573
1204,8.6,1,0.054474158,1,131.031,6,2004,2,1,1,1038.648
334,9.5,1,0.0,1,228.4668,9,1999,1,0,1,3916.2356
522,17.7,1,0.122372504,1,101.5674,3,2009,1,2,2,1629.8784
467,12.3,0,0.037148619,1,116.8834,2,2007,2,1,1,2649.2182
1516,6.26,0,0.052593952,2,111.0228,0,1998,2,2,0,221.0456
1465,17.7,0,0.012593467,2,167.6474,3,2009,1,2,2,3874.2902
607,18.25,0,0.012325122,1,162.8894,3,2009,1,2,2,647.1576
1207,5.8,0,0.131489269,2,89.7172,3,2009,1,2,2,1605.9096
866,14.5,1,0.064224789,1,262.7594,2,2007,2,1,1,7064.8038
453,18.25,0,0.060589424,1,162.5526,2,2007,2,1,1,986.7156
1122,12.85,0,0.022649893,1,179.3318,7,2002,2,1,1,1263.0226
591,17.1,0,0.128390273,1,111.9886,6,2004,2,1,1,1445.4518
209,7.575,0,0.055476238,2,196.8768,9,1999,1,0,1,1182.4608
188,9.21,0,0.008757492,1,120.8414,1,1987,0,2,1,2071.3038
1049,11.3,0,0.007273831,1,196.6426,1,1987,0,2,1,5141.3076
998,12.857645184135976,0,0.144534212,2,190.6504,4,1985,2,0,0,575.2512
961,13.6,1,0.043743689,1,157.7946,7,2002,2,1,1,1104.5622
887,20.85,1,0.062477955,2,87.2514,3,2009,1,2,2,1505.3738
880,9.195,1,0.078060601,1,106.3596,8,1997,2,0,1,2912.2092
359,12.857645184135976,0,0.026740767,1,261.291,5,1985,1,2,3,5522.811
140,15.75,0,0.140821917,0,252.9382,9,1999,1,0,1,2775.7202
163,16.5,1,0.068403271,2,101.999,3,2009,1,2,2,619.194
158,12.857645184135976,0,0.0,1,126.6994,4,1985,2,0,0,256.9988
1395,20.5,0,0.02312394,2,154.634,1,1987,0,2,1,2297.01
904,17.6,1,0.047449835,1,118.1782,3,2009,1,2,2,2621.9204
68,8.775,0,0.110359004,2,42.7428,3,2009,1,2,2,790.9704
1466,10.1,0,0.054620504,2,197.5084,6,2004,2,1,1,2976.126
1541,18.2,0,0.0,2,44.1086,7,2002,2,1,1,1115.215
1216,8.975,1,0.009051307,2,103.099,1,1987,0,2,1,309.597
754,12.857645184135976,1,0.160722863,1,65.7168,5,1985,1,2,3,2237.088
354,9.6,0,0.03625493,1,141.0154,1,1987,0,2,1,2694.4926
1249,8.185,0,0.064824502,1,116.0808,0,1998,2,2,0,234.3616
1449,14.75,0,0.033024328,2,236.6906,3,2009,1,2,2,3089.9778
1265,20.5,0,0.143574191,2,37.219,7,2002,2,1,1,476.047
747,14.65,1,0.099333217,1,51.3666,7,2002,2,1,1,1076.5986
1097,19.2,0,0.12475207,2,90.9488,2,2007,2,1,1,633.8416
1483,5.945,0,0.093170838,2,127.3652,9,1999,1,0,1,1549.9824
220,17.5,1,0.007538459,2,144.2102,6,2004,2,1,1,4082.6856
270,10.895,1,0.009676286,2,122.873,2,2007,2,1,1,3448.844
243,20.5,0,0.141792841,1,89.7172,8,1997,2,0,1,1159.8236
276,12.857645184135976,1,0.05436436,1,63.8168,5,1985,1,2,3,958.752
325,13.65,1,0.031573246,2,99.47,3,2009,1,2,2,299.61
1495,15.7,0,0.055943697,2,150.6024,1,1987,0,2,1,2428.8384
769,18.7,1,0.0,1,229.201,6,2004,2,1,1,3215.814
1,19.35,1,0.066831682,0,163.8868,0,1998,2,2,0,327.5736
262,16.0,1,0.065165046,2,79.3986,9,1999,1,0,1,856.8846
1271,6.965,0,0.0,2,159.4604,1,1987,0,2,1,3169.208
939,11.395,1,0.069728296,1,233.9616,7,2002,2,1,1,1406.1696
1528,7.5,0,0.09660879,2,56.9588,7,2002,2,1,1,744.3644
4,6.115,1,0.007038478,0,189.253,1,1987,0,2,1,3605.307
1168,12.857645184135976,1,0.153456703,2,264.091,4,1985,2,0,0,262.991
915,14.8,1,0.043982464,1,110.657,7,2002,2,1,1,2966.139
859,8.71,0,0.139202085,2,46.1376,6,2004,2,1,1,383.5008
1199,15.5,1,0.086184647,1,50.9692,3,2009,1,2,2,394.1536
610,19.35,1,0.082250863,2,48.7034,6,2004,2,1,1,534.6374
77,12.857645184135976,0,0.034286109,0,173.1422,5,1985,1,2,3,5000.8238
1257,19.2,0,0.100482186,1,111.8886,3,2009,1,2,2,1667.829
560,16.25,1,0.049051717,1,152.4682,9,1999,1,0,1,2439.4912
573,19.85,0,0.005230786,2,265.1884,1,1987,0,2,1,5034.7796
753,13.65,1,0.08062523,1,259.6936,6,2004,2,1,1,2087.9488
144,7.535,0,0.081787519,0,120.844,8,1997,2,0,1,2157.192
395,12.857645184135976,0,0.010615026,1,185.1898,4,1985,2,0,0,374.1796
392,12.857645184135976,0,0.009534758,1,64.551,5,1985,1,2,3,1201.769
482,5.59,1,0.056602818,1,63.2168,8,1997,2,0,1,1725.7536
1248,11.0,1,0.057047756,1,240.4512,6,2004,2,1,1,7028.1848
504,19.85,0,0.05410964,1,195.0768,9,1999,1,0,1,1970.768
1019,17.6,0,0.058209079,1,153.6314,7,2002,2,1,1,5274.4676
926,6.215,1,0.083056555,2,224.4062,0,1998,2,2,0,225.7062
374,15.1,1,0.020015391,1,128.831,3,2009,1,2,2,1817.634
968,13.35,0,0.102426197,2,230.6352,1,1987,0,2,1,5725.88
292,9.5,1,0.048761223,1,186.5898,9,1999,1,0,1,5238.5144
656,11.8,1,0.0,1,179.2344,6,2004,2,1,1,2141.2128
410,17.6,0,0.056281276,1,40.3454,6,2004,2,1,1,796.9626
573,19.85,0,0.008762556,2,266.6884,0,1998,2,2,0,264.9884
230,13.35,0,0.139669224,1,147.6392,9,1999,1,0,1,1938.8096
81,18.85,0,0.137972993,0,158.4578,2,2007,2,1,1,1444.1202
771,17.5,0,0.0,1,102.999,8,1997,2,0,1,2992.771
1212,20.2,1,0.121940099,1,95.3752,2,2007,2,1,1,1150.5024
1496,5.88,0,0.024926013,2,149.9392,9,1999,1,0,1,1491.392
1231,12.857645184135976,1,0.039031927,1,95.641,5,1985,1,2,3,1737.738
269,15.85,0,0.13727,2,94.4094,2,2007,2,1,1,1904.188
950,5.985,0,0.095989602,1,127.3678,7,2002,2,1,1,508.6712
310,18.85,0,0.142443405,2,170.4132,2,2007,2,1,1,4396.9432
81,18.85,0,0.137410256,0,161.7578,9,1999,1,0,1,1604.578
808,7.51,0,0.104400238,1,113.5544,2,2007,2,1,1,894.8352
1520,16.2,0,0.0,2,190.8162,6,2004,2,1,1,3271.0754
1530,17.6,0,0.015750947,2,182.5976,3,2009,1,2,2,1629.8784
1307,8.97,0,0.092937216,2,54.6956,1,1987,0,2,1,764.3384
506,7.22,1,0.03828933,2,64.751,1,1987,0,2,1,126.502
267,12.857645184135976,0,0.208162156,1,228.1694,4,1985,2,0,0,228.3694
318,8.71,0,0.121936216,2,94.4778,2,2007,2,1,1,2628.5784
324,17.7,1,0.135646297,1,186.0924,3,2009,1,2,2,3516.7556
739,15.85,0,0.069240685,1,217.5166,7,2002,2,1,1,653.1498
195,6.055,0,0.03127929,1,160.3578,2,2007,2,1,1,2406.867
610,12.857645184135976,1,0.08186804,2,46.8034,5,1985,1,2,3,1069.2748
446,19.25,1,0.034753686,2,141.5496,9,1999,1,0,1,1976.0944
489,16.5,0,0.028476451,1,91.0146,7,2002,2,1,1,1368.219
795,13.5,1,0.067872402,2,57.8562,8,1997,2,0,1,355.5372
655,12.857645184135976,1,0.026420581,1,250.9408,4,1985,2,0,0,1001.3632
699,7.865,0,0.061183503,1,164.5526,7,2002,2,1,1,1644.526
1357,10.6,0,0.035247642,2,84.7224,9,1999,1,0,1,1619.2256
351,12.857645184135976,1,0.02974207,2,88.9514,5,1985,1,2,3,3453.5046
186,16.2,1,0.128397995,1,178.337,6,2004,2,1,1,1411.496
391,14.5,1,0.058918844,1,169.7448,9,1999,1,0,1,3238.4512
1428,7.235,0,0.076791671,2,116.4492,1,1987,0,2,1,2316.984
120,16.75,0,0.021220113,0,55.1298,6,2004,2,1,1,1240.3854
277,12.857645184135976,1,0.2004264,2,88.8514,4,1985,2,0,0,265.6542
21,12.857645184135976,0,0.078589629,0,113.286,5,1985,1,2,3,2716.464
208,14.0,1,0.031261583,2,52.564,6,2004,2,1,1,639.168
573,19.85,0,0.005235143,2,265.8884,8,1997,2,0,1,2649.884
352,10.895,0,0.027032204,1,106.328,2,2007,2,1,1,852.224
1036,5.635,0,0.172856719,2,148.205,0,1998,2,2,0,449.415
490,10.65,1,0.085617517,1,229.3668,2,2007,2,1,1,2303.668
602,15.1,0,0.127334766,2,88.283,0,1998,2,2,0,89.883
1273,16.5,0,0.036641597,2,178.7318,8,1997,2,0,1,1263.0226
493,13.35,1,0.014656564,2,208.5638,7,2002,2,1,1,2277.7018
411,12.15,0,0.037864854,1,63.0826,1,1987,0,2,1,322.913
160,13.65,0,0.036016619,1,186.3924,9,1999,1,0,1,1295.6468
474,20.75,1,0.12953868,1,240.288,9,1999,1,0,1,2396.88
481,19.1,0,0.038531668,1,210.6586,1,1987,0,2,1,5487.5236
87,17.25,0,0.0,2,171.5764,7,2002,2,1,1,4637.9628
143,12.857645184135976,1,0.112119359,0,123.0388,5,1985,1,2,3,1981.4208
1171,12.857645184135976,0,0.0,1,45.9402,5,1985,1,2,3,872.8638
275,10.195,0,0.041907414,1,43.8428,1,1987,0,2,1,175.7712
1288,16.6,0,0.027556247,2,176.6344,1,1987,0,2,1,1962.7784
1169,17.6,1,0.076058484,1,111.8202,1,1987,0,2,1,2025.3636
1249,8.185,0,0.038729057,1,117.1808,8,1997,2,0,1,1874.8928
753,13.65,1,0.080804019,1,261.1936,7,2002,2,1,1,2348.9424
19,10.6,0,0.056884225,2,231.9642,9,1999,1,0,1,3020.7346
583,10.8,0,0.050000257,1,243.9144,2,2007,2,1,1,4655.2736
750,15.2,0,0.021207519,2,219.4824,8,1997,2,0,1,1747.0592
112,8.895,0,0.0,0,232.9616,7,2002,2,1,1,2812.3392
93,11.8,0,0.113307794,0,187.0924,6,2004,2,1,1,1850.924
993,7.63,1,0.225476528,1,45.1402,0,1998,2,2,0,45.9402
1155,6.55,1,0.034800079,1,157.5288,2,2007,2,1,1,1571.288
856,16.85,0,0.139301634,1,144.976,1,1987,0,2,1,2783.044
1259,12.857645184135976,0,0.025612348,1,168.2474,5,1985,1,2,3,3200.5006
1428,7.235,0,0.077290355,2,116.9492,2,2007,2,1,1,2316.984
1048,19.25,0,0.1017546,2,55.1956,6,2004,2,1,1,491.3604
587,13.85,1,0.094265737,1,233.93,0,1998,2,2,0,233.03
315,18.1,0,0.022380952,1,93.6094,1,1987,0,2,1,476.047
347,18.6,0,0.01575657,1,153.1366,1,1987,0,2,1,3173.8686
210,6.615,0,0.156307983,2,196.3426,0,1998,2,2,0,790.9704
263,15.6,0,0.195688803,1,77.367,0,1998,2,2,0,153.134
81,18.85,0,0.13747519,0,158.6578,7,2002,2,1,1,3369.6138
600,7.235,0,0.0,1,197.2452,6,2004,2,1,1,2348.9424
870,7.825,0,0.07962861,1,63.4826,8,1997,2,0,1,2002.0606
1542,12.857645184135976,0,0.03100078,2,177.0054,5,1985,1,2,3,2101.2648
349,19.7,1,0.016202582,2,188.2556,6,2004,2,1,1,3379.6008
918,12.6,0,0.024190156,2,34.4874,6,2004,2,1,1,494.0236
490,10.65,1,0.085308611,1,230.2668,7,2002,2,1,1,5759.17
700,16.75,1,0.008564925,1,73.2038,6,2004,2,1,1,1404.1722
84,13.8,0,0.097457483,2,55.393,3,2009,1,2,2,1018.674
1425,9.6,0,0.029619203,2,43.6086,1,1987,0,2,1,624.5204
1411,13.1,0,0.0,2,189.253,8,1997,2,0,1,1518.024
94,14.6,0,0.150872868,0,47.5692,7,2002,2,1,1,1379.5376
323,6.67,1,0.09031453,1,130.5626,3,2009,1,2,2,1180.4634
779,15.7,1,0.018930352,1,59.4536,8,1997,2,0,1,857.5504
1462,17.75,0,0.111209003,2,107.7912,1,1987,0,2,1,982.7208
1212,20.2,1,0.121153331,1,97.3752,1,1987,0,2,1,958.752
801,10.85,0,0.163160327,1,107.4622,2,2007,2,1,1,1693.7952
1327,20.25,0,0.148163564,2,232.7616,9,1999,1,0,1,1874.8928
489,12.857645184135976,0,0.028281197,1,90.2146,5,1985,1,2,3,3648.584
1089,5.86,1,0.150853308,1,156.0314,8,1997,2,0,1,2016.7082
432,6.115,1,0.011437302,1,92.4488,2,2007,2,1,1,1358.232
1246,19.7,1,0.018024769,1,104.499,8,1997,2,0,1,1031.99
1368,9.8,0,0.090448534,2,194.5478,6,2004,2,1,1,774.9912
1182,12.5,1,0.08175276,1,89.0488,8,1997,2,0,1,1267.6832
677,19.35,1,0.109667698,1,166.0816,0,1998,2,2,0,671.1264
1545,16.75,0,0.075735621,2,34.5532,8,1997,2,0,1,323.5788
1408,19.1,0,0.091917786,2,182.7608,8,1997,2,0,1,1837.608
824,21.35,0,0.130127365,1,96.2094,0,1998,2,2,0,190.4188
1107,19.5,0,0.082483516,2,179.2002,1,1987,0,2,1,2865.6032
667,6.575,1,0.075507758,1,146.4444,8,1997,2,0,1,1596.5884
894,6.67,1,0.124126756,1,88.9514,2,2007,2,1,1,2125.2336
1195,12.3,0,0.009425158,2,74.838,9,1999,1,0,1,1537.998
442,16.1,1,0.024999711,1,97.841,7,2002,2,1,1,1255.033
832,12.857645184135976,1,0.058545606,1,155.8314,4,1985,2,0,0,310.2628
1448,17.35,0,0.020676141,2,80.6618,2,2007,2,1,1,1208.427
900,15.35,0,0.02346559,1,35.219,0,1998,2,2,0,36.619
416,8.975,1,0.05272914,2,86.4224,8,1997,2,0,1,1022.6688
1427,13.15,0,0.024630755,2,178.2686,1,1987,0,2,1,2666.529
1435,19.5,0,0.014274292,2,55.6614,8,1997,2,0,1,718.3982
1522,15.1,0,0.059313603,2,238.1248,6,2004,2,1,1,4266.4464
216,5.465,1,0.048518008,2,132.9626,6,2004,2,1,1,2360.9268
532,17.75,0,0.073349552,1,34.2216,1,1987,0,2,1,934.7832
774,12.857645184135976,0,0.055648052,2,100.3016,5,1985,1,2,3,2833.6448
17,6.96,0,0.077129323,0,92.7146,1,1987,0,2,1,1733.0774
857,17.85,0,0.087824967,1,196.0794,3,2009,1,2,2,1755.7146
513,5.095,1,0.130031207,1,142.4838,3,2009,1,2,2,561.9352
12,5.73,0,0.045334098,0,87.0882,1,1987,0,2,1,1803.6522
1528,7.5,0,0.096333029,2,57.8588,1,1987,0,2,1,1145.176
164,7.855,1,0.073858923,2,218.6482,1,1987,0,2,1,3723.8194
37,5.655,0,0.175047104,0,146.9102,6,2004,2,1,1,1895.5326
1551,12.15,0,0.132952286,2,37.6506,0,1998,2,2,0,37.9506
570,9.6,0,0.086145867,1,258.362,0,1998,2,2,0,259.662
1505,18.85,0,0.0520115,2,190.3846,1,1987,0,2,1,3630.6074
1032,20.2,1,0.059790095,1,127.4678,6,2004,2,1,1,3560.6984
929,12.15,1,0.071440118,1,182.295,0,1998,2,2,0,549.285
82,19.6,0,0.03395415,0,56.4614,9,1999,1,0,1,773.6596
176,16.0,1,0.099271209,1,88.5856,8,1997,2,0,1,878.856
1227,12.857645184135976,0,0.020769677,2,117.5782,5,1985,1,2,3,2741.0986
625,6.425,0,0.06316338,1,132.2626,6,2004,2,1,1,2098.6016
1389,6.825,0,0.059846975,2,262.5226,8,1997,2,0,1,9779.9362
301,12.857645184135976,1,0.014342659,2,103.7674,4,1985,2,0,0,203.7348
77,7.97,0,0.057667173,0,172.1422,0,1998,2,2,0,517.3266
53,17.25,0,0.037155206,0,166.4526,1,1987,0,2,1,3782.4098
1494,9.1,0,0.080417724,2,48.8718,9,1999,1,0,1,425.4462
1329,19.2,0,0.041227831,2,129.831,8,1997,2,0,1,1947.465
200,12.857645184135976,1,0.102226474,2,91.312,5,1985,1,2,3,3075.996
709,12.857645184135976,1,0.178210285,1,95.7752,5,1985,1,2,3,3930.8832
244,14.5,1,0.06904249,2,41.4454,0,1998,2,2,0,41.9454
226,12.857645184135976,1,0.052791124,2,98.5384,4,1985,2,0,0,591.2304
1233,17.75,1,0.067607749,2,188.024,9,1999,1,0,1,2796.36
536,7.145,0,0.017887474,1,160.6578,2,2007,2,1,1,1765.0358
539,8.985,0,0.184440421,1,99.67,2,2007,2,1,1,3295.71
1477,16.35,0,0.091074449,2,196.811,2,2007,2,1,1,3338.987
37,5.655,0,0.0,0,147.5102,8,1997,2,0,1,1166.4816
104,9.5,0,0.041951439,0,32.49,9,1999,1,0,1,865.54
616,5.78,1,0.074087369,1,264.9568,1,1987,0,2,1,6855.0768
305,8.05,1,0.0,1,257.5646,1,1987,0,2,1,5153.292
958,6.75,1,0.108679906,2,95.6752,3,2009,1,2,2,1246.3776
123,16.6,0,0.136500981,0,173.3422,2,2007,2,1,1,4138.6128
1398,6.095,0,0.081361288,2,141.9154,7,2002,2,1,1,2694.4926
1183,15.1,0,0.0,1,197.211,0,1998,2,2,0,196.411
837,19.35,1,0.018591464,1,112.9544,9,1999,1,0,1,1342.2528
1510,11.3,0,0.066952965,2,192.0478,3,2009,1,2,2,3099.9648
855,10.8,0,0.029107004,1,240.5222,2,2007,2,1,1,4541.4218
468,19.7,1,0.0,2,194.411,9,1999,1,0,1,5106.686
825,12.857645184135976,0,0.065872936,1,113.1886,4,1985,2,0,0,111.1886
181,10.5,1,0.117149075,2,164.121,3,2009,1,2,2,1794.331
898,7.655,0,0.031994534,2,114.3492,9,1999,1,0,1,1853.5872
364,8.235,0,0.08276363,2,146.5076,3,2009,1,2,2,1625.8836
749,20.6,0,0.083004078,2,119.4756,8,1997,2,0,1,1090.5804
982,19.35,1,0.021490911,1,122.1098,9,1999,1,0,1,2892.2352
1102,9.5,1,0.058835928,1,170.2448,0,1998,2,2,0,170.4448
1198,5.305,1,0.07871639,1,183.5608,0,1998,2,2,0,551.2824
23,9.8,0,0.013869809,0,47.406,7,2002,2,1,1,978.726
1242,9.6,1,0.022274264,1,101.699,6,2004,2,1,1,2992.771
227,13.0,0,0.153618566,2,79.6986,8,1997,2,0,1,1480.0734
1174,17.6,0,0.049267759,1,113.0176,3,2009,1,2,2,2862.94
566,14.3,0,0.12826315,1,83.4224,2,2007,2,1,1,681.7792
594,10.3,1,0.02494708,2,172.3422,7,2002,2,1,1,5690.5926
1220,15.1,1,0.157154813,1,62.2194,0,1998,2,2,0,185.7582
78,6.03,0,0.022832115,2,176.7028,2,2007,2,1,1,1416.8224
1112,7.68,0,0.070900282,1,192.6162,8,1997,2,0,1,5580.0698
835,20.0,1,0.028180789,1,46.8744,7,2002,2,1,1,905.488
269,15.85,0,0.136497913,2,96.3094,8,1997,2,0,1,2856.282
1529,15.2,0,0.162462044,2,117.6492,0,1998,2,2,0,347.5476
985,12.15,0,0.0,1,164.7184,8,1997,2,0,1,3962.8416
680,19.35,0,0.118080437,1,222.6088,6,2004,2,1,1,6040.1376
812,12.857645184135976,1,0.017466284,1,45.4718,5,1985,1,2,3,1323.6104
443,12.857645184135976,0,0.031073804,1,157.5604,5,1985,1,2,3,5704.5744
143,8.85,1,0.113302223,0,125.1388,2,2007,2,1,1,1114.5492
1349,19.85,0,0.025968706,2,49.5376,8,1997,2,0,1,1006.6896
38,19.1,0,0.045400017,2,38.8138,7,2002,2,1,1,690.4346
1318,17.0,0,0.126958147,2,125.8362,2,2007,2,1,1,2516.724
199,11.15,1,0.105307659,2,102.0648,8,1997,2,0,1,1038.648
1081,12.35,1,0.038500421,1,110.757,8,1997,2,0,1,1208.427
223,20.85,0,0.02137305,1,103.3306,7,2002,2,1,1,522.653
1210,12.857645184135976,0,0.0,1,255.7988,5,1985,1,2,3,9251.9568
565,7.035,0,0.0,1,263.291,0,1998,2,2,0,525.982
975,4.785,0,0.09297084,1,122.0098,3,2009,1,2,2,2048.6666
756,12.857645184135976,0,0.088839949,1,254.2672,5,1985,1,2,3,10993.6896
683,17.25,1,0.209600084,1,40.348,0,1998,2,2,0,39.948
832,9.3,1,0.033505804,1,153.4314,7,2002,2,1,1,2482.1024
717,17.25,0,0.072986772,2,78.8986,7,2002,2,1,1,1635.8706
11,17.85,0,0.024961677,0,153.1998,2,2007,2,1,1,3383.5956
1501,12.857645184135976,0,0.092433518,2,101.6674,5,1985,1,2,3,1426.1436
554,9.8,0,0.026081567,1,217.585,6,2004,2,1,1,4327.7
139,18.85,0,0.09079168,0,127.1336,1,1987,0,2,1,3579.3408
1381,9.695,0,0.113917889,2,158.2604,6,2004,2,1,1,2693.8268
425,10.0,0,0.045928229,1,138.118,9,1999,1,0,1,1957.452
123,16.6,0,0.135620265,0,172.9422,1,1987,0,2,1,2931.5174
826,18.25,0,0.077709902,1,259.6962,6,2004,2,1,1,5438.9202
1358,5.82,0,0.134975628,2,170.579,0,1998,2,2,0,509.337
1219,9.31,0,0.037955094,1,62.151,8,1997,2,0,1,1201.769
623,18.25,0,0.076125668,1,214.0218,7,2002,2,1,1,2564.6616
836,19.7,0,0.067039526,1,178.337,9,1999,1,0,1,1411.496
99,6.865,0,0.014021626,0,127.1652,7,2002,2,1,1,1291.652
516,11.35,1,0.023358738,2,184.4608,9,1999,1,0,1,4042.7376
714,17.7,0,0.029933275,1,169.0816,6,2004,2,1,1,5201.2296
1328,12.857645184135976,0,0.111777297,2,124.6046,5,1985,1,2,3,2863.6058
916,20.85,0,0.032448523,2,177.866,8,1997,2,0,1,1078.596
1163,17.25,1,0.047266211,1,97.0068,8,1997,2,0,1,1846.9292
900,15.35,0,0.01404119,1,38.419,9,1999,1,0,1,476.047
922,13.65,0,0.04917754,1,151.805,1,1987,0,2,1,2696.49
1413,15.2,0,0.020280476,2,49.1034,0,1998,2,2,0,194.4136
1188,6.38,0,0.031962866,2,178.0344,7,2002,2,1,1,535.3032
1470,12.857645184135976,0,0.054376275,2,56.293,5,1985,1,2,3,2546.685
1217,6.905,1,0.063850971,2,97.2726,0,1998,2,2,0,195.7452
762,12.857645184135976,1,0.060154968,1,110.1544,4,1985,2,0,0,111.8544
324,12.857645184135976,1,0.134441765,1,183.9924,5,1985,1,2,3,6478.234
116,15.7,0,0.03067808,0,44.777,1,1987,0,2,1,605.878
314,15.2,1,0.103758647,1,177.0054,6,2004,2,1,1,2976.7918
718,12.857645184135976,1,0.136701678,1,182.1608,5,1985,1,2,3,5880.3456
412,12.857645184135976,0,0.308145448,1,222.0772,4,1985,2,0,0,889.5088
1008,12.857645184135976,1,0.074806196,2,112.9176,5,1985,1,2,3,3435.528
1136,8.355,0,0.013926425,2,93.0462,6,2004,2,1,1,1110.5544
1417,12.15,0,0.006754117,2,122.173,1,1987,0,2,1,2586.633
562,13.35,0,0.0,1,238.7564,3,2009,1,2,2,1906.8512
1415,17.0,0,0.052209303,2,122.373,8,1997,2,0,1,2586.633
1080,17.35,1,0.041538713,1,93.1804,9,1999,1,0,1,1378.206
765,12.857645184135976,0,0.13064231,1,88.383,4,1985,2,0,0,89.883
1295,9.1,0,0.055382616,2,115.0518,1,1987,0,2,1,683.1108
419,6.13,0,0.0,1,54.1298,8,1997,2,0,1,1348.245
248,12.857645184135976,0,0.041970938,1,55.4272,4,1985,2,0,0,111.8544
207,19.2,1,0.005583951,1,226.9062,1,1987,0,2,1,4514.124
112,8.895,0,0.075757177,0,233.8616,3,2009,1,2,2,937.4464
941,19.75,0,0.012467648,1,188.1872,9,1999,1,0,1,2458.1336
201,10.895,0,0.137368051,2,264.3568,3,2009,1,2,2,4745.8224
503,12.857645184135976,0,0.092933158,1,91.0146,5,1985,1,2,3,3466.1548
1455,10.3,0,0.117593973,2,154.463,2,2007,2,1,1,2503.408
457,19.1,1,0.026018497,1,148.2418,2,2007,2,1,1,3089.9778
762,4.555,1,0.034410585,1,111.3544,9,1999,1,0,1,1342.2528
1468,12.857645184135976,0,0.02426524,2,114.0492,5,1985,1,2,3,3938.8728
1434,16.2,0,0.176175402,2,184.0608,2,2007,2,1,1,2021.3688
416,8.975,1,0.088257771,2,84.1224,0,1998,2,2,0,170.4448
691,21.1,1,0.020750867,1,128.7994,9,1999,1,0,1,1927.491
1462,17.75,0,0.111527348,2,110.2912,7,2002,2,1,1,873.5296
1005,12.8,1,0.114318263,1,142.2838,3,2009,1,2,2,421.4514
1217,6.905,1,0.038363204,2,98.1726,2,2007,2,1,1,587.2356
871,10.195,1,0.245483691,1,141.8838,0,1998,2,2,0,280.9676
798,5.785,1,0.053930934,1,87.3856,9,1999,1,0,1,878.856
963,12.857645184135976,0,0.018942606,1,236.0248,5,1985,1,2,3,6636.6944
572,7.96,0,0.028339599,2,162.4894,1,1987,0,2,1,1779.6834
226,8.3,1,0.030151351,2,98.7384,8,1997,2,0,1,492.692
